        id,         y,                           x1,          x2,          x3,          x4,       x5,          x6,             x7,              x8,          x9,         x10
       820,       Bob,                     -1.52939,     1.05696,    -0.52943,     0.71409,     True,           A,       -0.79342,        -0.17112,    -2.38120,     2.37968
       821,      Jörg,                      1.93683,    -1.68939,    -0.42918,     0.41163,    False,           F,        0.20225,        -0.68245,     1.78370,    -1.03890
       822,    Atsuto,                      0.91196,     1.25796,     0.08733,     0.11797,     True,           A,        1.70092,         0.24773,     3.99893,     1.28842
       823,    Atsuto,                      1.02575,     1.73826,    -0.98500,     1.04503,     True,           A,        0.76321,         4.00923,     2.34500,     1.53579
       824,    Atsuto,                     -1.48974,     0.38269,    -0.15708,     0.34024,     True,           E,        2.51443,         1.18742,    -2.07341,     0.64208
       825,    Atsuto,                     -1.39805,     0.97475,    -0.73586,     0.81942,     True,           A,        1.99838,         3.44595,     4.11660,    -0.25286
       826,      Jörg,                     -1.37456,     0.35284,    -1.20670,     1.27787,    False,          Fx,        1.46168,        -0.33700,    -0.65955,     3.10156
       827,    Atsuto,                      1.74077,    -0.30930,    -0.50661,     0.63329,    False,           F,       -0.78738,         3.97094,     2.40597,     0.26592
       828,       Bob,                      2.39447,    -1.68576,    -0.41633,     0.51432,    False,           F,       -2.15623,        -1.40625,    -1.77334,     1.01808
       829,       Bob,                     -1.17821,    -0.36097,    -0.88239,     0.83660,    False,           F,       -3.46720,        -1.66641,    -1.26022,     1.55738
       830,       Bob,                     -0.84883,    -0.83740,    -0.47592,     0.56920,    False,           F,       -1.16624,         0.07440,    -3.73858,     1.49471
       831,       Bob,                      0.32237,     0.71940,    -0.67195,     0.61935,     True,           D,       -1.87993,        -0.32739,    -3.32050,     0.84683
       832,       Bob,                     -2.13482,     0.86764,    -0.57620,     0.59940,     True,           B,       -0.53654,        -2.47166,    -1.90249,     0.40429
       833,       Bob,                     -2.92355,     1.53672,    -0.51945,     0.48165,     True,           A,       -0.64141,         0.31159,    -2.83402,     2.09274
       834,    Atsuto,                     -2.60547,     0.13006,    -0.15110,     0.31917,    False,           F,        1.35892,        -0.42355,     2.02212,    -0.54463
       835,       Bob,                      0.97997,    -0.82172,     0.31697,    -0.02649,    False,           F,       -1.08015,        -1.68118,    -1.65097,     1.58617
       836,       Bob,                     -0.07393,     0.47901,     0.22757,     0.08724,     True,           C,       -1.05182,        -1.70178,    -1.62964,    -0.38823
       837,       Bob,                      1.26313,    -0.64342,    -0.60067,     0.61308,    False,           F,       -1.41809,        -0.14126,    -4.90638,     3.09134
       838,       Bob,                      0.18641,    -2.12441,    -0.69436,     0.81164,    False,           F,       -2.08557,        -1.14021,    -2.01435,     0.78005
       839,    Atsuto,                     -0.22431,     1.30607,    -0.70652,     0.76996,     True,           A,       -1.28239,        -1.64633,    -1.57556,     1.93690
       840,       Bob,                      2.21686,    -0.57697,    -0.45200,     0.58171,    False,           F,       -1.06636,        -1.81800,    -2.39028,    -0.08342
       841,      Jörg,                      2.11089,     0.39734,    -0.05206,     0.30042,     True,           D,        1.67114,         0.31133,    -1.44396,     3.17690
       842,       Bob,                      0.90184,    -0.39275,    -0.65815,     0.81561,    False,           F,       -0.84455,        -0.71600,    -4.82418,     2.57532
       843,      Jörg,                     -1.15451,     1.78199,    -0.28381,     0.47894,     True,           A,        1.51237,        -0.76331,    -1.28073,    -0.01686
       844,       Bob,                      0.79887,     0.20492,    -0.10924,     0.38825,    False,          Fx,       -2.30302,        -1.63024,    -2.78009,     0.57004
       845,       Bob,                     -0.85555,    -1.04595,     0.06338,     0.09030,    False,           F,       -1.04037,        -0.97439,    -2.32659,     2.33793
       846,       Bob,                      2.33311,    -2.59578,     0.25112,    -0.04269,    False,           F,       -0.50623,        -1.98468,    -1.04333,     1.13270
       847,       Bob,                      0.06003,    -0.46167,     0.06282,     0.10898,    False,           F,       -0.46691,        -0.37306,    -2.77002,    -0.79337
       848,      Jörg,                     -0.18470,     0.40917,    -0.24960,     0.41795,    False,           E,        1.26813,        -0.57641,    -1.95841,     0.73096
       849,       Bob,                      2.05469,     0.46223,    -0.04697,     0.14683,     True,           E,       -1.65760,        -1.07706,    -0.16709,     0.00614
       850,    Atsuto,                      1.27654,     0.49893,    -0.65857,     0.73802,    False,           E,        0.26021,         4.75289,     1.21484,     2.69406
       851,       Bob,                      0.12687,    -0.76246,    -0.30190,     0.51538,    False,           F,       -1.78070,        -1.28254,     0.06907,     0.22879
       852,       Bob,                     -2.49463,     0.28379,    -0.97087,     0.88083,    False,           F,       -0.36286,        -1.07449,    -1.96386,     1.19875
       853,       Bob,                      0.20353,     0.02513,    -0.48406,     0.47668,    False,           F,       -0.86933,        -1.33054,    -1.07506,     1.79658
       854,       Bob,                     -0.59315,    -0.67993,    -0.47226,     0.72578,    False,           F,       -0.53658,        -1.10480,    -1.32831,     0.80733
       855,       Bob,                      0.02636,     0.08633,    -0.89440,     0.81980,    False,           F,       -2.03749,        -1.51122,    -1.54219,     1.31571
       856,    Atsuto,                      2.06894,    -1.17038,    -0.52104,     0.57648,    False,           F,        0.17200,         1.09822,    -3.61567,     3.24220
       857,       Bob,                     -1.17249,    -0.46238,     0.19593,    -0.01800,    False,           F,       -1.38558,        -0.35677,    -3.08813,     1.64683
       858,       Bob,                     -0.65712,    -0.02203,    -0.45443,     0.64671,    False,           F,       -1.91947,        -1.41210,    -2.98023,     2.83021
       859,       Bob,                     -1.51882,     0.37550,    -0.42761,     0.51299,    False,          Fx,       -1.11179,        -1.06302,    -1.50194,     0.16796
       860,       Bob,                     -0.26890,     2.53942,    -0.33154,     0.47759,     True,           A,        0.13145,        -1.89706,    -1.48053,     3.04002
       861,       Bob,                     -0.59129,    -1.29138,    -0.71048,     0.82774,    False,           F,       -2.13916,        -1.12311,    -1.38076,    -0.58840
       862,      Jörg,                      0.57887,     0.18280,    -0.75092,     0.89584,    False,           F,        0.89684,         0.07093,    -0.26697,     1.82473
       863,      Jörg,                     -1.28664,    -1.20030,     0.00036,     0.28756,    False,           F,        2.60779,        -1.02051,     0.81600,     3.45096
       864,       Bob,                     -1.54713,     2.25077,     0.12559,    -0.00825,     True,           A,       -0.93203,        -0.68698,    -1.61781,     0.88435
       865,    Atsuto,                     -0.06236,     1.33557,    -0.21143,     0.34988,     True,           A,        0.61688,         3.45859,     0.34504,    -0.00295
       866,      Jörg,                      1.04650,    -1.28990,    -0.94006,     1.00418,    False,           F,        1.47092,         0.79835,     1.26925,    -1.52260
       867,       Bob,                      1.53915,     0.18752,    -0.34962,     0.45987,    False,           F,       -1.00707,        -0.19613,    -2.70057,     0.44474
       868,      Jörg,                      2.19083,     0.10141,    -0.95770,     1.12939,    False,           F,        1.53759,         0.86247,    -1.53640,     1.77039
       869,    Atsuto,                     -1.45094,     1.40430,    -0.17358,     0.35002,     True,           A,       -0.98548,         1.91152,     0.54605,     1.80150
       870,      Jörg,                      2.54561,     0.47274,    -1.13790,     1.02133,    False,           F,        1.39086,         0.01854,    -2.12151,     2.40060
       871,       Bob,                      1.51376,    -0.53625,    -0.15177,     0.37389,    False,           F,       -1.21920,        -0.68503,    -3.30314,     1.32100
       872,       Bob,                     -0.67511,    -0.33525,    -0.05260,     0.19194,    False,           F,       -1.00661,        -0.37300,    -2.37820,    -0.46465
       873,    Atsuto,                      1.75326,     0.14422,    -0.11322,     0.20724,    False,           F,        4.04344,         0.13991,    -1.72527,     0.32427
       874,       Bob,                     -0.57505,     0.40336,    -0.49659,     0.53313,    False,          Fx,       -1.04299,        -1.57385,    -1.12831,     1.68391
       875,       Bob,                      0.85050,     0.83764,    -0.39001,     0.51555,     True,           A,       -0.31593,        -0.09833,    -3.75562,     2.16379
       876,       Bob,                      0.29025,    -1.63910,    -0.38895,     0.54164,    False,           F,       -1.14127,        -0.69013,    -0.52359,     1.68540
       877,      Jörg,                     -1.43460,    -0.63592,    -0.39004,     0.49743,    False,           F,        2.53821,         1.22924,     3.21615,     0.01929
       878,       Bob,                      0.76042,     0.50813,    -0.41167,     0.36951,     True,          Fx,       -1.85152,        -0.81818,    -3.39724,     1.71666
       879,       Bob,                     -1.05523,    -0.35303,    -0.35941,     0.49290,    False,           F,       -0.75969,        -1.22774,    -3.20619,     1.14824
       880,    Atsuto,                            ?,           ?,    -0.98514,     1.02721,        ?,           A,        2.50515,         1.28566,     2.53520,     0.68691
       881,       Bob,                     -1.35021,     0.85420,     0.16664,     0.14064,     True,           A,       -0.35389,        -1.97475,    -1.41671,     1.92401
       882,       Bob,                      0.96838,    -0.11396,    -0.65871,     0.74116,    False,           F,       -0.58137,        -1.40024,    -1.64247,     0.12484
       883,       Bob,                     -1.02669,     0.73147,    -0.53084,     0.68805,     True,           B,       -2.36488,        -0.35840,    -2.36455,    -0.22191
       884,       Bob,                     -0.34009,     1.19914,    -0.78716,     0.82375,     True,           A,       -0.52986,        -1.34857,    -3.20899,     3.72240
       885,       Bob,                     -0.04258,    -0.18644,    -0.35211,     0.45757,    False,           F,        0.17663,        -0.24546,    -0.57668,     0.29985
       886,       Bob,                     -1.46714,     0.08372,    -0.51504,     0.63666,    False,           F,       -1.03751,        -0.64819,    -2.38277,     0.27573
       887,    Atsuto,                     -1.18458,     1.11344,    -1.03036,     1.11087,     True,           A,        2.10592,         0.49761,    -1.77636,     0.77729
       888,    Atsuto,                     -2.56269,     2.02427,    -0.73904,     0.77463,     True,           A,        0.40540,        -0.61719,     3.05454,     1.94326
       889,       Bob,                     -0.70177,     0.21265,    -0.30113,     0.49670,    False,          Fx,       -1.57520,        -0.74050,    -0.94503,     0.85767
       890,    Atsuto,                     -0.50365,     0.44025,    -1.13803,     1.13513,    False,          Fx,        1.09776,         2.26854,    -1.08810,     2.16710
       891,       Bob,                     -0.17794,     0.87010,    -0.32969,     0.33165,     True,           B,        0.36358,        -0.32329,    -0.80017,     0.51648
       892,       Bob,                      1.32404,     0.87251,    -0.32075,     0.49111,     True,           A,       -1.07025,        -0.74596,    -0.37805,     1.73245
       893,    Atsuto,                      0.97473,    -0.04961,    -0.18343,     0.32605,    False,           F,        0.71149,         1.46588,    -2.59515,     0.15741
       894,    Atsuto,                     -2.03268,     0.91463,    -0.58108,     0.70709,     True,           A,        2.92802,         3.50088,    -3.62750,     3.25982
       895,      Jörg,                      0.38917,    -1.04464,    -0.53224,     0.76102,    False,           F,       -0.49646,         0.59713,    -2.04983,     3.05810
       896,       Bob,                     -1.10713,     0.59589,     0.00153,     0.30039,     True,           B,       -2.18639,        -1.56831,    -1.77445,     2.09027
       897,    Atsuto,                      0.38862,    -0.78563,    -1.30533,     1.30052,    False,           F,        1.37012,         1.50842,    -1.66338,     0.89902
       898,    Atsuto,                     -1.17484,     1.04388,    -0.03874,     0.17292,     True,           A,        2.10255,         0.68967,     3.17587,     0.47365
       899,       Bob,                     -1.07149,     1.64323,    -0.34557,     0.51036,     True,           A,       -0.00982,        -1.94898,    -2.39761,     2.10886
       900,    Atsuto,                      0.19623,     0.42338,    -0.75112,     0.85224,    False,           E,        1.05715,         1.74047,    -0.32582,    -1.18622
       901,      Jörg,                     -0.49665,     0.61510,    -0.72873,     0.65640,    False,           E,        0.92267,         0.91347,    -2.58908,     4.16447
       902,       Bob,                     -1.52303,     0.58611,    -0.00038,     0.14673,     True,           C,       -1.61982,        -0.30769,    -1.09952,     2.70164
       903,    Atsuto,                      0.70419,    -0.45205,    -0.69155,     0.79653,    False,           F,        2.15377,         2.32305,    -2.62698,     1.05260
       904,       Bob,                     -1.76719,    -0.10840,    -0.40144,     0.36588,    False,           F,       -1.37884,        -1.33222,    -0.90657,     2.30136
       905,       Bob,                     -0.62886,     0.49713,    -0.34696,     0.33013,     True,          Fx,       -1.49872,        -0.80345,    -3.57444,     1.69938
       906,    Atsuto,                     -0.68185,     0.09873,    -0.01389,     0.20907,    False,           F,       -0.58485,         0.60069,    -3.40764,     0.53099
       907,    Atsuto,                     -0.69576,    -0.34809,    -1.21858,     1.22977,    False,           F,        1.58293,         0.22144,    -3.31495,     1.07626
       908,       Bob,                      0.39045,    -0.02525,    -0.25035,     0.48447,    False,           F,       -0.71659,        -0.33835,     1.26344,     1.76546
       909,    Atsuto,                     -0.18896,    -0.23375,     0.13289,     0.06453,    False,           F,        1.70201,        -0.70466,     2.26204,     1.18672
       910,       Bob,                      0.60914,    -0.30776,    -0.52643,     0.63664,    False,           F,        0.17979,        -1.48583,    -3.92006,     0.35652
       911,    Atsuto,                      0.90119,    -1.06652,    -0.60348,     0.67192,    False,           F,        1.09440,         1.50011,    -1.44627,     1.25623
       912,       Bob,                     -0.46249,     0.36342,     0.09036,     0.02167,     True,          Fx,       -1.54396,        -1.88588,    -3.47096,     2.59420
       913,       Bob,                      0.48832,    -0.36659,    -0.38098,     0.37233,    False,           F,       -1.06443,        -1.19465,    -4.27014,     1.38904
       914,       Bob,                     -0.72695,     0.91073,    -0.09552,     0.12603,     True,           A,       -0.10532,        -0.68158,    -0.72318,     1.17234
       915,    Atsuto,                      2.80633,    -1.39388,    -0.53189,     0.57430,    False,           F,        1.90591,        -0.33591,    -0.74985,    -0.20742
       916,    Atsuto,                      0.29600,     1.42924,    -0.44069,     0.48074,     True,           A,        1.93038,         0.26467,    -0.04035,     0.20821
       917,       Bob,                      0.41838,     0.01290,     0.35954,    -0.04551,     True,           F,       -0.43586,        -0.91426,    -0.21185,    -0.02143
       918,       Bob,                      0.05470,     0.96844,    -0.22139,     0.50433,     True,           A,       -1.07722,        -2.20037,    -2.25914,     2.26047
       919,    Atsuto,                      1.19353,    -0.38189,     0.02777,     0.11629,    False,           F,        1.99626,        -1.44082,    -1.77701,     0.68491
       920,    Atsuto,                     -1.77160,    -0.78673,    -0.08555,     0.16060,    False,           F,       -0.63700,         0.62105,     3.02104,     0.50285
       921,    Atsuto,                      0.07701,     0.20707,    -0.41982,     0.49539,    False,           F,        1.55279,         2.39521,     1.73007,    -0.75786
       922,      Jörg,                      0.59353,     2.27798,    -0.41658,     0.49305,     True,           A,       -0.28685,         1.70689,     1.17097,    -2.02752
       923,       Bob,                      0.55370,     0.79070,    -0.28986,     0.36129,     True,           B,       -2.05619,        -0.72079,    -2.88528,     2.64915
       924,       Bob,                     -1.46182,     0.54571,    -0.23321,     0.29672,     True,           D,       -0.96929,        -1.39806,    -2.00046,     1.68141
       925,       Bob,                     -0.85064,     0.97877,    -0.16574,     0.28940,     True,           A,       -0.44681,         0.55815,     0.12202,     1.04189
       926,       Bob,                      2.51433,     0.65978,    -0.23799,     0.22309,     True,           D,       -0.89726,        -1.56144,    -1.29699,     1.77753
       927,      Jörg,                      0.26537,    -0.02389,    -1.13767,     1.11712,    False,           F,        0.89924,        -0.31222,     1.59546,     0.62023
       928,      Jörg,                     -1.94679,     0.65672,    -0.22428,     0.39158,     True,           B,        0.91011,        -0.40949,     1.08269,    -1.22301
       929,       Bob,                      1.10611,    -0.37223,    -0.69437,     0.81064,    False,           F,       -2.12578,        -0.57820,    -0.63491,     2.73668
       930,       Bob,                      0.41610,     0.52666,    -0.57225,     0.66127,    False,           D,       -1.39542,        -1.49141,    -2.88404,     0.15039
       931,       Bob,                      1.55339,    -1.10473,    -0.01323,     0.02127,    False,           F,       -0.34523,        -1.40003,    -0.57077,    -0.00012
       932,       Bob,                      0.68893,    -2.09287,     0.04954,     0.06600,    False,           F,       -0.80183,        -1.62078,    -2.50511,     0.80277
       933,      Jörg,                     -1.75177,     2.03711,    -1.14947,     1.15093,     True,           A,        0.83507,         1.20865,    -1.42936,     4.00693
       934,      Jörg,                      0.61599,     0.54650,    -0.47294,     0.65581,    False,           C,       -0.02131,         1.57127,    -0.75701,     3.53085
       935,      Jörg,                     -0.04307,     2.00720,    -0.67019,     0.86313,     True,           A,        0.60573,        -0.47924,    -2.15228,     1.34367
       936,    Atsuto,                      2.34140,     0.83035,    -0.65107,     0.67424,     True,           B,        0.63267,        -1.21713,     3.44686,     1.77397
       937,      Jörg,                     -1.59040,     0.63532,    -1.32372,     1.30240,    False,           D,        0.58344,        -0.48536,    -1.14724,     1.66410
       938,    Atsuto,                     -1.42981,    -0.21307,    -0.43004,     0.53341,    False,           F,        2.40215,         2.76146,    -2.65370,     1.41458
       939,    Atsuto,                     -2.88223,    -0.48458,    -1.12866,     1.09740,    False,           F,       -0.13076,         0.35987,     0.77117,     1.71639
       940,       Bob,                      1.92612,    -0.46356,     0.10870,     0.00227,    False,           F,       -2.05274,        -1.09205,    -2.62398,    -0.07144
       941,    Atsuto,                     -1.57721,     2.58645,    -1.20566,     1.25153,     True,           A,        0.98873,        -0.09962,    -1.49963,    -0.35984
       942,      Jörg,                     -0.76492,     1.24147,    -0.69196,     0.69684,     True,           A,        0.68360,        -0.92945,    -0.73448,     1.29845
       943,       Bob,                     -0.95360,     0.97822,    -0.14385,     0.42279,     True,           A,       -0.46040,        -1.99992,    -1.18724,     0.22705
       944,      Jörg,                      0.71550,    -0.00149,    -0.75029,     0.87416,    False,           F,        2.03739,        -0.44202,     0.87645,     4.09692
       945,    Atsuto,                      0.03480,    -1.26048,    -0.33339,     0.47430,    False,           F,        0.02440,        -0.63923,    -0.90020,     1.42028
       946,       Bob,                      1.08138,    -0.77766,    -0.19479,     0.43853,    False,           F,       -2.50356,        -1.29222,    -1.74846,     0.00369
       947,       Bob,                     -0.23656,    -0.46930,    -0.56690,     0.66416,    False,           F,       -0.54532,        -0.58315,    -4.80402,     0.78761
       948,       Bob,                     -0.95102,    -0.61079,    -0.47191,     0.55915,    False,           F,        0.17627,        -0.33581,    -3.38747,     1.80212
       949,       Bob,                      0.61443,     0.30648,    -0.58135,     0.81429,    False,           E,       -0.26917,        -1.45078,    -1.26249,     1.94772
       950,      Jörg,                      2.55587,    -0.31477,    -0.91176,     1.05217,    False,           F,        0.08364,        -1.96509,     0.28998,     2.47955
       951,       Bob,                     -0.48960,    -0.24269,     0.09139,     0.02020,    False,           F,       -1.14161,        -0.82742,    -0.33083,    -0.05532
       952,       Bob,                      1.61290,    -0.70544,     0.33879,    -0.01837,    False,           F,       -0.29893,        -0.79312,    -2.27335,     1.31276
       953,    Atsuto,                     -1.91796,    -0.03621,     0.15058,    -0.02026,    False,           F,        0.15734,         1.90356,     1.21473,     0.41108
       954,       Bob,                     -0.68718,     0.28290,    -0.60255,     0.59643,    False,           F,       -1.42949,        -0.76148,    -3.07108,     0.69568
       955,       Bob,                      1.13229,    -0.31640,    -0.20209,     0.21063,    False,           F,        0.09085,        -1.13332,    -0.91663,    -0.26266
       956,      Jörg,                     -0.02255,    -0.57553,    -0.40013,     0.66049,    False,           F,        1.03386,         0.70895,    -0.50419,     0.60286
       957,       Bob,                      0.89354,     0.44085,    -0.35504,     0.61617,    False,           C,       -0.70998,        -0.74399,    -2.41036,     1.03279
       958,       Bob,                     -0.88240,    -0.51277,    -0.36860,     0.35572,    False,           F,       -1.92887,        -0.63635,    -0.31605,    -0.13141
       959,      Jörg,                      1.29389,    -0.10929,    -0.63279,     0.64975,    False,           F,        2.38246,         0.21405,    -2.33664,     1.34672
       960,      Jörg,                     -1.03014,    -0.48470,    -0.61263,     0.65766,    False,           F,        1.85029,        -0.04701,    -1.35493,     1.94685
       961,       Bob,                     -2.64819,    -0.49573,    -0.63752,     0.60914,    False,           F,       -0.32894,        -0.34208,    -5.02796,     0.93489
       962,       Bob,                     -0.30671,    -1.32481,    -0.19712,     0.21369,    False,           F,       -1.89476,        -0.76382,     0.34494,     0.78015
       963,      Jörg,                      0.06038,    -0.50583,    -1.25120,     1.17388,    False,           F,        1.36682,        -1.10701,    -1.38332,     2.67991
       964,       Bob,                     -1.12820,     0.65197,    -0.39297,     0.52225,     True,           C,       -1.03345,        -0.23830,    -0.78456,     0.83169
       965,      Jörg,                      1.19206,    -1.45996,    -0.35746,     0.42205,    False,           F,       -0.07101,        -0.09721,     5.25107,    -0.26207
       966,       Bob,                      0.09082,    -1.23506,    -0.30420,     0.35017,    False,           F,       -1.13306,        -0.79128,    -4.52374,     1.19398
       967,    Atsuto,                     -0.35417,    -0.10599,    -0.76487,     0.85222,    False,           F,        0.59874,        -0.16233,    -2.14458,     0.57191
       968,      Jörg,                      0.89888,    -0.48464,    -0.68482,     0.91313,    False,           F,        0.51787,        -0.06437,    -2.84623,     0.17004
       969,      Jörg,                     -1.45099,     1.17402,    -0.56919,     0.81320,     True,           A,       -1.72371,         0.80982,    -0.78830,     0.92241
       970,       Bob,                     -1.06614,     0.19723,     0.26163,    -0.00452,     True,          Fx,       -1.31408,        -0.18385,    -2.77383,     0.32505
       971,      Jörg,                     -0.61175,     1.79008,    -1.03112,     0.92484,     True,           A,       -1.10542,        -1.16787,    -2.48808,     2.09187
       972,       Bob,                      0.67765,     0.07853,    -0.91161,     0.83575,    False,           F,       -0.43542,        -0.79044,    -1.36889,     1.61511
       973,    Atsuto,                     -1.63081,     2.03265,    -0.44692,     0.55894,     True,           A,        1.13891,         0.74859,     1.13314,     0.73714
       974,       Bob,                     -1.43272,     0.36566,    -0.11674,     0.29591,     True,           E,        0.06949,        -0.10243,    -0.91526,    -0.50309
       975,    Atsuto,                      0.31181,    -0.28627,    -1.17938,     1.19659,    False,           F,        1.47067,         1.30102,    -0.36036,     2.25691
       976,    Atsuto,                      0.10307,    -0.46500,    -1.16872,     1.14783,    False,           F,        2.13589,         0.11834,     1.76877,     1.64558
       977,       Bob,                      0.31741,     2.21901,    -0.01538,     0.15534,     True,           A,       -0.52240,        -1.19654,    -0.06676,     0.05824
       978,    Atsuto,                     -1.82359,     0.23109,    -1.23815,     1.25785,    False,           F,       -2.12830,         0.52694,     1.58262,    -0.57990
       979,      Jörg,                      1.86636,    -1.02180,    -0.82870,     0.81288,    False,           F,        1.82487,         2.10747,    -0.99187,     2.93207
       980,    Atsuto,                     -0.99442,    -0.52089,    -1.09807,     1.09905,    False,           F,       -0.84575,         2.21502,     0.54281,     1.29183
       981,       Bob,                     -0.27188,     0.58566,    -0.84727,     0.79973,    False,           E,       -1.20538,        -1.93057,    -1.73641,     2.40556
       982,       Bob,                     -0.37243,    -0.77219,     0.15122,     0.01387,    False,           F,       -1.25687,         0.27704,    -1.99879,    -1.19720
       983,    Atsuto,                     -0.32258,     0.29598,    -0.12219,     0.19714,     True,           F,       -0.31542,         0.45764,    -2.34763,     0.89819
       984,      Jörg,                      1.25840,    -1.05878,    -0.51331,     0.74032,    False,           F,        3.11737,        -0.56251,     0.55853,     4.14694
       985,       Bob,                     -0.72761,     0.15074,    -0.73220,     0.77338,    False,           F,       -1.39180,        -0.47272,     0.24309,    -0.64585
       986,       Bob,                      0.83972,     0.52490,     0.06775,     0.21020,     True,           B,       -0.16449,        -1.36026,    -1.87387,     2.85171
       987,       Bob,                     -0.87094,     1.16236,     0.05944,     0.15876,     True,           A,       -1.13444,        -1.31364,    -1.01429,     0.90012
       988,       Bob,                      1.75527,    -0.82412,     0.15722,     0.07083,    False,           F,       -0.61035,        -0.90239,    -1.48144,     1.41923
       989,       Bob,                     -3.40462,     2.36422,     0.21788,     0.07879,     True,           A,       -0.95974,        -3.16002,    -1.52785,     1.80837
       990,       Bob,                      0.93572,    -1.67188,     0.20333,     0.05094,    False,           F,        0.02323,        -1.35816,    -3.86417,    -0.50840
       991,       Bob,                      2.52374,     0.90601,    -0.47082,     0.62030,     True,           A,       -0.73804,        -0.09085,    -2.99087,     0.95627
       992,    Atsuto,                      0.48037,     0.49639,    -0.60867,     0.71739,    False,           D,       -0.25503,         3.10176,    -0.93505,    -0.54271
       993,      Jörg,                     -2.51908,     1.55177,    -0.59527,     0.71058,     True,           A,       -0.04615,         0.56354,    -0.11404,     1.62524
       994,       Bob,                     -0.69905,     0.29478,    -0.14623,     0.17004,     True,           F,       -2.04196,        -0.50496,    -1.09053,     0.78035
       995,    Atsuto,                      1.44510,     0.21567,    -0.66888,     0.78482,    False,           F,        2.61427,         0.36749,     2.67405,     2.16789
       996,       Bob,                      0.27265,     0.06493,    -0.20490,     0.46078,    False,           F,       -2.53548,        -2.09720,    -1.06034,     1.31826
       997,      Jörg,                      0.35593,    -0.46112,    -1.15505,     1.32716,    False,           F,        1.86147,        -0.48589,     0.70206,     0.99225
       998,    Atsuto,                      0.48402,     1.44547,    -0.26062,     0.38700,     True,           A,        0.01803,         1.92690,     3.28303,     1.98225
       999,      Jörg,                      0.33672,    -0.00784,    -1.07347,     1.03648,    False,           F,       -0.17967,         1.08914,     2.75348,    -1.50266
